年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.78,0.77,4.79,2.03,0.5
2019,0.46,-2.43,-17.8,-4.25,0.0
2018,1.95,4.04,25.24,8.56,2.0
2017,2.38,8.36,61.4,16.38,5.0
2016,-0.16,0.43,4.7,1.73,0.0
2015,-2.31,-4.55,-59.4,-15.26,0.0
2014,-2.53,-1.65,-20.76,-5.53,0.0
2013,-1.36,-1.88,-19.44,-6.77,0.0
