季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.55,1.14,5.36,3.76
2020Q4,0.95,1.42,6.05,4.46
2020Q3,0.69,0.96,4.46,3.06
2020Q2,0.52,0.91,4.67,3.17
2020Q1,0.75,0.81,4.03,2.89
2019Q4,0.61,1.56,8.04,5.59
2019Q3,0.36,0.32,1.66,1.08
2019Q2,0.31,0.61,3.48,2.22
2019Q1,0.45,0.33,1.85,1.15
2018Q4,0.4,0.74,4.07,2.38
2018Q3,0.3,0.5,3.26,1.83
2018Q2,0.24,0.42,2.62,1.53
2018Q1,0.34,0.38,2.26,1.37
2017Q4,0.3,1.49,9.74,5.72
2017Q3,0.1,-0.2,-1.11,-0.65
2017Q2,0.13,0.14,1.07,0.64
2016Q4,0.35,1.98,11.11,7.8
2016Q2,0.22,-0.2,,
2015Q4,0.31,,,
2015Q2,0.18,,,
2014Q4,0.18,30.54,34.93,6.92
