年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.03,1.23,11.07,7.45,0.9
2019,1.19,0.62,5.92,4.33,0.46
2018,0.93,1.89,19.76,11.8,0.45
2017,-1.79,0.1,1.11,0.88,0.0
2016,-1.9,-0.41,-4.53,-2.31,0.0
2015,-1.41,-0.78,-7.87,-4.47,0.0
2014,-0.47,-0.99,-9.01,-5.07,0.0
2013,-2.22,-0.77,-8.56,-4.79,0.0
