年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.49,1.02,4.82,2.96,0.6
2019,4.78,2.51,13.46,7.63,2.0
2018,3.62,1.87,10.36,6.75,1.6
2017,2.42,1.43,10.41,6.41,1.6
2016,2.52,1.63,11.88,7.69,1.5
2015,2.41,1.57,11.67,8.1,1.5
2014,1.77,3.79,35.57,22.43,1.0
