季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.67,-0.31,-2.1,-1.16
2020Q4,0.87,-1.01,-6.63,-4.05
2020Q3,1.53,-1.79,-10.87,-6.9
2020Q2,2.68,-1.13,-6.27,-4.05
2020Q1,3.67,-0.8,-4.15,-2.66
2019Q4,4.18,-1.1,-5.45,-3.51
2019Q3,4.9,-0.37,-1.76,-1.17
2019Q2,5.13,-0.53,-2.41,-1.56
2019Q1,5.35,-0.75,-3.31,-2.01
2018Q4,6.05,-1.12,-4.84,-2.89
2018Q3,6.76,-0.75,-3.09,-1.89
2018Q2,7.24,-0.33,-1.28,-0.78
2018Q1,7.52,-0.32,-1.26,-0.76
2017Q4,7.56,-0.7,-2.68,-1.66
2017Q3,8.04,-0.35,-1.32,-0.84
2017Q2,8.27,-0.13,-0.49,-0.31
2017Q1,8.48,-0.68,-2.49,-1.55
2016Q4,8.92,-0.35,-0.81,-0.52
2016Q3,9.06,0.29,0.97,0.65
2016Q2,8.89,0.16,0.55,0.37
2016Q1,8.91,-0.21,-0.7,-0.47
2015Q4,9.04,0.36,1.28,0.9
2015Q3,8.84,-0.24,-0.8,-0.58
2015Q2,9.0,0.06,0.19,0.14
2015Q1,9.15,-0.23,-0.73,-0.52
2014Q4,9.3,0.31,1.01,0.7
2014Q3,9.11,0.07,0.22,0.16
2014Q2,9.06,0.04,-0.14,-0.1
