年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,15.87,2.9,7.62,4.86,2.0
2019,15.52,3.19,8.39,5.49,2.5
2018,14.89,3.92,9.24,6.18,2.5
2017,14.87,5.27,12.04,8.57,4.0
2016,14.45,6.57,18.45,13.66,4.75
2015,12.77,6.2,17.11,12.94,4.5
2014,11.03,5.01,14.41,10.76,4.0
2013,12.36,10.28,34.16,24.32,6.9
