年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,45.06,3.42,10.88,5.62,0.8
2019,30.03,2.01,6.07,3.34,0.5
2018,25.07,1.1,3.19,1.96,0.3
2017,22.54,0.8,3.66,2.06,0.6
2016,20.5,1.04,4.89,2.73,0.4
2015,14.98,-0.64,-3.01,-0.65,0.0
2014,18.35,0.25,1.3,1.02,0.0
2013,16.98,-0.7,-3.7,-0.74,0.0
