季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.19,0.0,0.36,0.17
2020Q4,6.18,0.33,3.17,1.41
2020Q3,5.12,0.29,1.73,0.81
2020Q2,4.2,0.35,2.81,1.49
2020Q1,4.75,-0.1,-0.26,-0.15
2019Q4,5.06,0.32,2.17,1.16
2019Q3,4.31,0.29,2.56,1.21
2019Q2,3.66,0.3,2.85,1.24
2019Q1,4.58,0.07,1.14,0.46
2018Q4,4.42,0.4,3.48,1.36
2018Q3,3.47,0.16,1.63,0.7
2018Q2,3.08,0.14,1.26,0.63
2018Q1,5.61,0.1,1.15,0.61
2017Q4,5.38,0.38,3.08,1.57
2017Q3,4.48,0.52,3.66,1.72
2017Q2,3.3,0.47,3.19,1.52
2017Q1,5.96,0.07,0.81,0.4
2016Q4,5.81,0.85,5.98,2.81
2016Q3,3.87,0.39,2.85,1.28
2016Q2,2.99,0.34,2.61,1.22
2016Q1,3.91,0.4,2.87,1.41
2015Q4,3.01,0.5,4.43,2.13
2015Q3,1.93,0.32,2.34,1.12
2015Q2,1.18,0.22,1.58,0.76
2015Q1,1.88,-0.06,0.13,0.07
2014Q4,2.33,0.09,2.27,1.1
2014Q3,2.09,0.23,1.57,0.79
2014Q2,1.77,0.1,1.14,0.61
