季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,11.48,0.67,4.47,1.96
2020Q4,12.32,0.48,3.28,1.48
2020Q3,11.93,0.78,5.46,2.43
2020Q2,8.78,0.57,4.22,1.83
2020Q1,6.57,0.36,2.67,1.21
2019Q4,8.41,0.44,3.19,1.53
2019Q3,8.13,0.52,3.77,1.83
2019Q2,6.25,0.41,2.89,1.5
2019Q1,10.8,3.48,2.36,1.27
2018Q4,9.56,4.82,3.44,1.81
2018Q3,7.87,7.23,5.15,2.78
2018Q2,5.33,6.79,4.82,2.84
2018Q1,6.3,4.71,3.3,1.96
2017Q4,4.59,5.94,4.23,1.96
2017Q3,2.94,5.49,5.89,2.24
2017Q2,1.29,2.94,4.31,2.04
2017Q1,0.77,0.08,7.47,4.53
2016Q4,0.75,0.47,11.61,10.09
2016Q3,0.64,0.29,0.8,0.66
2016Q2,0.58,0.36,1.17,0.94
2016Q1,1.16,0.91,2.87,2.43
2015Q4,0.96,1.08,3.53,2.98
2015Q3,0.72,0.8,2.68,2.22
2015Q2,0.54,0.53,1.78,1.47
2015Q1,0.87,0.25,0.8,0.67
2014Q4,0.81,4.09,9.3,7.93
2014Q2,0.4,0.8,,
