季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.89,0.46,3.64,2.46
2020Q4,3.29,0.29,2.27,1.61
2020Q3,2.6,0.38,3.07,2.22
2020Q2,2.21,0.06,0.5,0.36
2020Q1,2.15,0.17,1.37,0.99
2019Q4,2.82,0.11,0.9,0.68
2019Q3,2.77,0.25,1.99,1.43
2019Q2,2.51,0.23,1.78,1.27
2019Q1,3.87,0.29,2.24,1.65
2018Q4,3.67,0.43,3.36,2.44
2018Q3,3.27,0.47,3.75,2.67
2018Q2,2.79,0.7,5.68,3.74
2018Q1,3.09,0.44,3.58,2.26
2017Q4,2.51,0.12,1.05,0.66
2017Q3,2.42,0.34,2.82,1.75
2017Q2,2.07,0.43,3.34,2.25
2017Q1,4.27,0.11,0.78,0.56
2016Q4,4.16,1.13,8.28,5.89
2016Q3,3.25,0.89,7.01,4.86
2016Q2,2.31,1.18,10.09,6.75
2016Q1,1.06,0.94,8.82,5.85
2015Q4,0.056,1.16,11.92,7.76
2015Q3,-1.03,1.15,13.27,8.14
2015Q2,-2.25,0.56,7.22,4.11
2015Q1,-2.85,0.54,7.37,3.85
2014Q4,-3.42,0.05,0.75,0.36
2014Q3,-3.31,0.29,4.32,2.02
2014Q2,-3.62,-0.43,-6.19,-3.0
