季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,623.4,1.75,2.78,0.84
2020Q4,699.7,1.83,2.88,0.86
2020Q3,652.8,2.61,4.0,1.21
2020Q2,586.0,2.71,4.3,1.3
2020Q1,516.0,0.59,0.62,0.2
2019Q4,618.0,3.15,4.44,1.43
2019Q3,535.9,2.41,3.42,1.1
2019Q2,472.6,1.33,1.58,0.54
2019Q1,529.6,0.51,0.32,0.11
2018Q4,516.3,1.25,1.94,0.62
2018Q3,483.5,1.08,1.58,0.53
2018Q2,455.0,1.12,1.49,0.55
2018Q1,530.9,0.8,1.08,0.4
2017Q4,499.8,1.44,2.23,0.76
2017Q3,462.5,1.4,2.42,0.86
2017Q2,425.3,1.34,2.1,0.91
2017Q1,519.9,1.51,2.3,1.0
2016Q4,481.0,2.27,3.71,1.42
2016Q3,422.4,2.09,3.44,1.31
2016Q2,368.2,1.55,2.53,1.11
2016Q1,467.6,1.58,2.51,1.08
2015Q4,426.6,2.64,4.45,1.66
2015Q3,358.7,2.31,4.16,1.54
2015Q2,298.0,1.82,3.19,1.32
2015Q1,356.5,2.48,4.02,1.62
2014Q4,293.3,2.42,4.1,1.55
2014Q3,236.4,2.03,4.12,1.58
2014Q2,188.8,0.65,1.67,0.68
