年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.19,0.5,1.93,1.37,0.5
2019,2.04,0.25,0.78,0.59,0.5
2018,2.24,0.73,3.31,2.37,0.7
2017,3.17,2.78,12.01,8.38,1.5
2016,3.11,3.58,14.44,10.17,1.5
2015,2.22,1.32,5.25,3.68,0.7
2014,2.18,1.37,5.75,3.97,1.2
2013,2.4,2.52,11.11,7.13,2.0
