年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.03,2.06,14.91,8.96,2.5
2019,0.48,0.86,7.72,4.41,0.7
2018,-0.16,-0.33,-2.92,-1.08,0.0
2017,0.084,-1.06,-8.62,-4.74,0.0
2016,1.5,0.56,4.2,2.99,0.5
2015,1.19,0.16,1.19,0.97,0.14
2014,1.07,0.01,0.08,0.08,0.0
2013,1.07,-0.91,-7.0,-3.85,0.0
