年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.24,4.37,30.41,19.39,4.0
2019,1.15,1.84,15.16,10.93,1.5
2018,0.77,1.38,12.23,10.52,1.2
2017,0.19,0.31,2.93,2.63,0.3
2016,0.024,0.03,0.31,0.29,0.0
2015,-0.29,-0.81,-7.26,-6.76,0.0
2014,0.49,0.37,2.99,2.79,0.61
2013,0.61,0.88,7.27,6.79,0.6
