季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,18.08,0.74,4.94,1.91
2020Q4,13.74,0.38,3.46,1.5
2020Q3,11.55,0.29,2.48,1.13
2020Q2,10.71,0.54,4.0,1.86
2020Q1,9.31,0.24,2.1,1.05
2019Q4,7.91,0.3,2.69,1.44
2019Q3,6.29,0.21,1.66,0.87
2019Q2,5.08,0.17,1.22,0.72
2019Q1,8.02,0.2,1.57,0.9
2018Q4,6.9,0.1,1.15,0.66
2018Q3,6.5,0.05,0.39,0.77
2018Q2,6.16,0.21,1.95,1.07
2018Q1,7.12,0.47,3.7,1.82
2017Q4,7.22,0.15,1.95,1.04
2017Q3,6.49,0.45,3.93,1.9
2017Q2,3.96,0.18,1.52,0.87
2017Q1,2.95,0.05,0.69,0.53
2016Q4,2.65,0.02,0.74,0.46
2016Q3,2.14,0.22,2.0,1.07
2016Q2,0.94,0.07,0.6,0.39
2016Q1,0.57,-0.26,-2.07,-0.63
2015Q4,2.01,-0.12,-0.68,-0.14
2015Q3,3.3,-0.45,-3.37,-1.16
2015Q2,5.86,-0.24,-1.63,-0.47
