季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-10.06,-0.29,-2.53,-0.65
2020Q4,-9.46,-0.31,-2.96,-0.75
2020Q3,-8.86,-0.21,-2.1,-0.49
2020Q2,-8.4,0.48,5.35,1.2
2020Q1,-9.05,-0.74,-7.67,-1.76
2019Q4,-7.53,-0.1,-1.23,-0.28
2019Q3,-7.37,0.04,0.5,0.12
2019Q2,-7.45,-0.23,-2.08,-0.54
2019Q1,-6.98,-1.07,-9.46,-2.82
2018Q4,-4.77,-0.71,-6.56,-2.18
2018Q3,-3.34,0.27,2.05,0.7
2018Q2,-3.91,-0.9,-6.65,-2.41
2018Q1,-2.04,-0.95,-6.67,-2.52
2017Q4,-0.077,-0.03,-0.49,-0.19
2017Q3,0.0,0.0,,
2017Q2,0.0,0.0,,
2017Q1,0.0,0.0,,
2016Q4,0.0,0.0,,
