年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.098,1.05,7.68,6.11,0.7
2019,0.41,1.07,7.26,5.77,0.57
2018,0.44,1.43,10.08,8.1,1.2
2017,0.27,0.77,5.14,4.14,0.35
2016,0.45,2.05,11.63,9.26,0.41
2015,0.4,2.12,13.8,10.69,2.2
2014,0.26,2.02,16.15,11.43,0.15
