季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.94,0.43,2.86,1.75
2020Q4,1.79,0.08,0.52,0.34
2020Q3,1.76,0.21,1.43,0.96
2020Q2,1.69,-0.18,-1.17,-0.77
2020Q1,2.03,0.31,2.03,1.3
2019Q4,1.92,0.03,0.2,0.12
2019Q3,1.92,0.41,2.66,1.68
2019Q2,1.78,0.54,3.49,2.23
2019Q1,1.94,0.22,1.45,0.94
2018Q4,1.86,0.34,2.21,1.38
2018Q3,1.75,1.01,6.85,4.03
2018Q2,1.39,0.56,3.8,2.18
2018Q1,1.62,-0.08,-0.51,-0.29
2017Q4,1.64,-0.13,-0.88,-0.49
2017Q3,1.69,0.29,1.94,1.05
2017Q2,1.59,1.02,6.72,3.65
2017Q1,1.83,0.9,5.9,3.23
2016Q4,1.51,0.81,5.54,2.96
2016Q3,1.24,0.82,5.94,3.14
2016Q2,0.95,0.3,2.11,1.14
2016Q1,1.3,0.79,5.54,2.98
2015Q4,1.02,0.41,2.86,1.46
2015Q3,0.89,1.07,8.15,3.97
2015Q2,0.51,0.56,4.46,2.11
2015Q1,0.64,0.22,1.75,0.8
2014Q4,0.57,0.19,1.58,0.73
2014Q3,0.51,0.62,5.24,2.53
2014Q2,0.31,0.07,0.65,0.32
