年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,15.81,7.39,21.49,18.5,5.0
2019,14.06,5.63,17.21,14.85,5.0
2018,13.85,5.85,17.44,14.64,5.0
2017,13.26,5.02,15.17,12.56,5.0
2016,13.25,5.19,15.63,13.45,5.0
2015,13.14,6.2,19.19,16.02,5.0
2014,12.24,7.34,24.3,19.23,5.0
2013,10.98,7.11,23.26,17.95,5.0
