季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,46.77,0.39,1.5,0.81
2020Q4,45.65,0.47,1.81,0.94
2020Q3,44.29,0.14,0.56,0.29
2020Q2,43.88,0.35,1.35,0.67
2020Q1,44.33,-0.11,-0.41,-0.2
2019Q4,44.63,-0.04,-0.17,-0.09
2019Q3,44.75,0.06,0.22,0.11
2019Q2,44.58,0.2,0.75,0.38
2019Q1,46.02,0.12,0.47,0.24
2018Q4,45.67,0.07,0.26,0.13
2018Q3,45.41,0.16,0.62,0.32
2018Q2,44.95,0.27,1.04,0.55
2018Q1,46.17,0.32,1.22,0.66
2017Q4,45.27,0.68,2.65,1.34
2017Q3,43.39,0.26,1.05,0.49
2017Q2,42.63,0.17,0.68,0.31
2017Q1,44.0,0.06,0.22,0.1
2016Q4,43.84,0.23,0.9,0.44
2016Q3,43.22,0.08,0.31,0.15
2016Q2,42.99,0.23,0.92,0.45
2016Q1,45.05,0.43,1.61,0.81
2015Q4,43.89,0.12,0.46,0.23
2015Q3,43.56,0.32,1.3,0.67
2015Q2,42.65,0.3,1.15,0.6
2015Q1,44.91,1.51,5.62,2.89
2014Q4,41.05,0.47,1.82,0.97
2014Q3,39.86,0.9,3.56,2.07
2014Q2,37.57,1.93,8.02,4.62
