年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.94,1.06,8.81,4.11,0.0
2019,2.19,0.09,0.29,0.23,0.0
2018,2.04,-0.5,-5.4,0.23,0.0
2017,3.38,0.76,8.07,3.64,0.3
2016,3.45,1.98,17.1,6.97,0.8
2015,0.19,-1.19,-11.81,-2.34,0.0
2014,2.91,0.92,6.89,3.92,0.45
2013,0.87,-0.46,-3.41,0.49,0.15
