年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,186.2,30.11,29.37,13.75,18.0
2019,187.9,31.35,30.91,14.69,25.0
2018,159.3,31.18,35.32,17.14,25.0
2017,68.58,12.68,21.17,8.54,10.0
2016,19.33,2.54,5.77,2.39,2.5
2015,27.81,5.8,13.66,9.08,5.0
2014,24.24,6.6,15.91,9.97,5.7
