季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,57.39,0.17,1.54,0.15
2020Q4,52.0,0.09,1.01,0.09
2020Q3,60.5,0.16,1.53,0.13
2020Q2,55.16,0.1,1.22,0.11
2020Q1,62.58,0.05,0.75,0.07
2019Q4,61.87,0.02,0.53,0.05
2019Q3,61.79,0.13,1.08,0.1
2019Q2,58.54,0.11,1.0,0.09
2019Q1,55.27,0.2,1.42,0.12
2018Q4,50.11,0.1,0.93,0.08
2018Q3,49.46,0.09,1.0,0.08
2018Q2,47.21,0.14,1.35,0.11
2018Q1,50.61,0.07,0.92,0.08
2017Q4,51.24,0.01,0.56,0.05
2017Q3,51.08,0.12,1.24,0.11
2017Q2,48.07,0.12,1.19,0.11
2017Q1,56.55,0.19,1.48,0.14
2016Q4,51.96,0.09,0.95,0.09
2016Q3,49.87,0.21,1.7,0.16
2016Q2,44.83,0.16,1.59,0.15
2016Q1,52.84,0.22,1.84,0.18
2015Q4,47.59,0.12,1.41,0.13
2015Q3,44.75,0.13,1.3,0.13
2015Q2,41.76,0.47,3.76,0.37
2014Q4,40.04,0.74,6.12,0.64
2014Q2,32.16,0.13,,
2013Q4,27.27,,,
2013Q2,21.26,,,
