季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,27.86,3.39,6.57,2.95
2020Q4,24.89,3.27,6.46,2.91
2020Q3,22.07,3.9,8.82,3.97
2020Q2,18.72,4.09,9.68,4.78
2020Q1,19.53,1.68,3.99,1.99
2019Q4,18.13,2.57,6.44,2.93
2019Q3,16.02,4.13,11.74,5.18
2019Q2,12.63,2.75,8.45,3.67
2019Q1,11.63,2.31,7.67,3.17
2018Q4,9.76,1.56,5.58,2.25
2018Q3,8.5,0.79,2.96,1.21
2018Q2,7.86,0.45,1.61,0.7
2018Q1,9.12,0.09,0.31,0.14
2017Q4,9.05,0.45,1.67,0.72
2017Q3,8.69,1.9,7.31,3.23
2017Q2,7.2,1.2,4.56,2.24
2017Q1,9.02,0.11,0.43,0.22
2016Q4,8.94,2.65,9.14,4.16
2016Q3,6.97,2.5,10.57,4.46
2016Q2,5.08,1.76,8.1,3.35
2016Q1,4.54,1.54,7.44,3.01
2015Q4,3.44,0.88,4.47,1.75
2015Q3,2.82,1.99,11.41,4.51
2015Q2,1.41,-0.04,0.09,0.04
2015Q1,1.58,-0.4,-2.31,-0.87
2014Q4,1.86,0.46,2.7,1.08
2014Q3,1.64,-0.32,-1.91,-0.82
2014Q2,1.87,0.04,0.24,0.1
