季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.81,1.12,3.75,3.29
2020Q4,6.41,1.29,4.5,3.96
2020Q3,5.94,1.02,3.7,3.1
2020Q2,5.57,1.01,3.55,3.01
2020Q1,6.65,0.73,2.46,2.17
2019Q4,6.38,1.1,3.82,3.29
2019Q3,5.98,1.21,4.37,3.56
2019Q2,5.54,1.44,5.09,4.21
2019Q1,6.39,1.26,4.4,3.76
2018Q4,5.94,1.29,4.71,3.84
2018Q3,5.48,1.26,4.82,3.69
2018Q2,5.03,1.13,4.22,3.27
2018Q1,5.88,1.12,4.08,3.3
2017Q4,5.48,1.15,4.4,3.46
2017Q3,5.06,1.31,5.22,3.87
2017Q2,4.59,1.08,4.27,3.41
2017Q1,5.28,1.0,3.89,3.48
2016Q4,4.92,0.96,3.86,3.46
2016Q3,4.58,0.82,3.43,2.92
2016Q2,4.28,0.9,3.68,3.1
2016Q1,4.86,0.72,2.92,2.54
2015Q4,4.6,0.95,3.96,3.41
2015Q3,4.28,0.96,4.17,3.38
2015Q2,3.93,0.99,4.27,3.48
2015Q1,4.48,0.86,3.65,3.18
2014Q4,4.17,1.09,4.8,4.19
2014Q3,3.77,1.14,5.3,4.47
2014Q2,3.36,1.05,4.95,4.16
