季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-2.39,0.07,2.45,1.01
2020Q4,-2.47,-1.27,-7.58,-3.26
2020Q3,-0.98,-0.2,0.81,0.39
2020Q2,-0.73,0.24,5.24,2.84
2020Q1,-1.01,-0.11,0.2,0.11
2019Q4,-0.88,-0.57,-2.84,-1.49
2019Q3,-0.34,0.29,4.36,2.15
2019Q2,-0.57,0.11,1.76,0.81
2019Q1,-0.68,-0.23,-2.01,-0.8
2018Q4,-0.44,0.01,0.51,0.18
2018Q3,0.069,0.45,4.38,1.62
2018Q2,-0.38,0.22,2.26,0.88
2018Q1,-0.6,-0.46,-4.38,-1.72
2017Q4,-0.14,-0.64,-6.14,-2.47
2017Q3,0.48,-0.18,-1.76,-0.74
2017Q2,0.66,0.01,0.14,0.06
2017Q1,0.85,-0.11,-1.15,-0.48
2016Q4,0.95,0.36,2.93,1.21
2016Q3,0.59,0.26,2.2,0.96
2016Q2,0.34,0.07,0.64,0.29
2016Q1,0.27,-0.12,-1.16,-0.52
2015Q4,0.39,0.04,0.1,0.04
2015Q3,0.35,0.05,0.18,0.09
2015Q2,0.3,-0.23,-2.15,-1.03
2015Q1,0.63,-0.1,-0.99,-0.46
2014Q4,0.72,-0.03,-0.84,-0.39
2014Q3,0.92,0.16,1.36,0.58
2014Q2,0.79,0.23,2.14,0.84
