年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.87,-4.74,-27.43,-16.42,0.0
2019,4.18,-2.75,-12.95,-7.6,0.0
2018,6.05,-2.52,-10.4,-5.92,0.0
2017,7.56,-1.87,-6.92,-4.03,0.1
2016,8.92,0.01,0.02,0.02,0.2
2015,9.04,-0.02,-0.07,0.13,0.2
2014,9.3,0.55,1.78,1.47,0.3
2013,9.08,0.63,2.15,1.79,0.2
