季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,18.33,0.51,1.59,1.29
2020Q4,17.31,0.61,2.15,1.76
2020Q3,16.14,0.48,1.49,1.23
2020Q2,15.18,0.41,1.34,1.08
2020Q1,17.36,0.33,1.06,0.87
2019Q4,16.7,0.37,1.21,1.01
2019Q3,15.83,0.43,1.41,1.18
2019Q2,14.97,0.45,1.48,1.2
2019Q1,17.68,0.48,1.54,1.29
2018Q4,16.72,0.32,1.05,0.88
2018Q3,16.22,0.44,1.45,1.22
2018Q2,15.35,1.07,3.54,2.89
2018Q1,16.2,0.44,1.45,1.21
2017Q4,15.33,0.32,1.06,0.89
2017Q3,14.92,0.55,1.85,1.56
2017Q2,13.82,0.57,1.91,1.59
2017Q1,15.68,0.33,1.1,0.93
2016Q4,15.02,0.34,1.14,0.97
2016Q3,14.51,0.5,1.69,1.45
2016Q2,13.51,0.58,1.99,1.67
2016Q1,14.59,0.34,1.16,1.0
2015Q4,13.91,0.16,0.56,0.48
2015Q3,13.78,0.6,2.06,1.77
2015Q2,12.58,0.34,1.17,0.99
