年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-2.34,-0.59,-7.04,-1.49,0.0
2019,-1.66,-0.57,-6.48,-1.47,0.0
2018,-0.99,0.03,0.35,1.37,0.0
2017,-1.03,0.04,0.48,1.49,0.0
2016,-1.08,0.01,0.04,0.15,0.0
2015,-1.1,-1.27,-13.2,-2.99,0.0
2014,-5.12,-0.95,-13.88,-4.85,0.0
2013,-3.82,0.4,5.74,3.67,0.0
