年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,215.7,13.19,20.53,8.82,8.0
2019,182.4,9.0,15.72,6.85,4.6
2018,166.2,7.64,13.72,6.31,4.6
2017,150.7,5.48,10.13,4.74,3.5
2016,156.1,8.17,15.18,6.93,5.0
2015,149.0,10.25,19.32,8.7,6.2
2014,135.7,10.96,22.13,9.8,6.6
2013,117.1,9.34,20.82,8.93,6.0
