季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,20.02,1.2,4.75,2.32
2020Q4,18.0,1.15,4.78,2.36
2020Q3,16.07,0.96,4.27,2.17
2020Q2,14.46,0.74,3.34,1.73
2020Q1,15.73,0.09,0.37,0.2
2019Q4,15.58,0.93,4.09,2.07
2019Q3,14.02,0.84,3.76,1.81
2019Q2,12.61,0.65,2.81,1.41
2019Q1,14.88,0.35,1.5,0.78
2018Q4,14.28,0.38,1.65,0.84
2018Q3,13.65,0.99,4.41,2.24
2018Q2,11.99,1.09,4.72,2.57
2018Q1,14.36,0.73,3.15,1.83
2017Q4,13.12,1.42,6.42,3.73
2017Q3,10.74,1.26,6.13,3.56
2017Q2,8.63,0.52,2.57,1.59
2017Q1,11.11,0.87,4.15,2.85
2016Q4,9.65,1.15,5.58,3.88
2016Q3,7.72,0.59,2.92,2.05
2016Q2,6.72,0.59,2.87,2.08
2016Q1,7.4,0.44,2.09,1.48
2015Q4,6.66,0.15,0.7,0.49
2015Q3,6.41,0.31,1.46,1.0
2015Q2,5.89,0.46,2.14,1.51
2015Q1,8.81,0.5,2.23,1.63
2014Q4,7.97,0.58,2.71,1.87
2014Q3,6.99,1.17,5.9,3.74
2014Q2,5.02,0.89,4.54,2.85
