季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.57,1.32,16.4,7.78
2020Q4,-0.75,-3.51,-38.54,-19.31
2020Q3,-0.28,1.21,11.11,4.95
2020Q2,-1.81,-0.46,-18.38,-7.1
2020Q1,-1.84,-1.69,-20.56,-9.1
2019Q4,-1.61,-4.02,-57.87,-32.43
2019Q3,-0.51,-1.38,-14.71,-9.22
2019Q2,-0.14,-1.51,-15.32,-9.83
2019Q1,0.28,-0.2,-1.96,-1.33
2018Q4,0.33,0.16,4.28,3.02
2018Q3,0.29,-0.65,-4.43,-3.02
2018Q2,0.47,0.9,5.91,3.65
2018Q1,0.36,-0.32,-2.94,-1.64
2017Q4,0.44,0.67,5.51,3.19
2017Q3,0.28,0.07,0.45,0.27
2017Q2,0.26,1.94,18.57,10.05
2017Q1,-0.63,0.1,0.72,0.34
2016Q4,-0.66,0.28,2.81,1.19
2016Q3,-0.73,-0.77,-8.23,-3.41
2016Q2,-0.52,-1.24,-12.08,-5.03
2016Q1,-4.56,-0.67,-6.13,-2.6
2015Q4,-4.38,-7.4,-47.76,-23.91
2015Q3,-2.36,-4.76,-22.36,-13.25
2015Q2,-1.05,-2.26,-9.3,-5.84
2015Q1,-1.83,-1.59,-6.11,-3.87
2014Q4,-1.4,-5.23,-17.03,-11.37
2014Q3,0.36,0.28,0.8,0.54
2014Q2,0.29,1.23,3.22,2.16
