季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,35.18,0.23,0.92,0.54
2020Q4,36.68,0.32,1.25,0.73
2020Q3,35.93,0.24,0.93,0.57
2020Q2,35.38,0.08,0.31,0.36
2020Q1,36.89,0.13,0.48,0.47
2019Q4,38.31,0.35,1.25,1.01
2019Q3,37.56,0.3,1.09,0.83
2019Q2,36.92,0.38,1.38,0.94
2019Q1,38.13,0.28,0.97,0.78
2018Q4,37.56,0.26,0.92,8.83
2018Q3,36.96,0.54,1.92,1.25
2018Q2,35.9,0.45,1.62,1.03
2018Q1,37.01,0.5,1.81,1.16
2017Q4,35.77,0.67,2.49,1.61
2017Q3,34.32,0.6,2.26,1.42
2017Q2,33.11,0.68,2.57,1.51
2017Q1,33.66,0.51,1.85,1.19
2016Q4,32.68,1.43,5.78,3.43
2016Q3,30.04,0.58,2.45,1.5
2016Q2,28.93,0.45,1.86,1.12
2016Q1,29.89,0.55,2.08,1.28
2015Q4,28.88,-0.89,-3.26,-1.68
2015Q3,30.51,1.21,4.63,2.71
2015Q2,28.3,1.01,4.02,2.27
