季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.17,1.36,9.31,5.44
2020Q4,2.05,0.16,1.16,0.65
2020Q3,1.92,0.14,1.12,0.62
2020Q2,1.8,0.55,4.15,2.28
2020Q1,2.42,0.11,0.78,0.43
2019Q4,2.36,0.25,1.71,0.96
2019Q3,2.17,0.26,1.84,1.02
2019Q2,1.95,0.03,0.24,0.14
2019Q1,2.34,0.05,0.31,0.18
2018Q4,2.3,0.26,1.81,1.0
2018Q3,2.12,0.07,0.45,0.25
2018Q2,2.06,0.23,1.51,0.85
2018Q1,2.37,0.04,0.29,0.16
2017Q4,2.34,-0.07,-0.53,-0.29
2017Q3,2.43,0.1,0.74,0.4
2017Q2,2.34,0.61,4.44,2.51
2017Q1,2.26,0.0,-0.02,-0.01
2016Q4,2.26,0.39,2.89,1.75
2016Q3,1.93,-0.32,-2.32,-1.37
2016Q2,2.19,0.33,2.32,1.33
2016Q1,2.13,0.17,1.17,0.65
2015Q4,1.99,0.14,1.02,0.56
2015Q3,1.89,0.16,1.17,0.63
2015Q2,1.75,-0.09,-0.63,-0.34
2015Q1,2.65,0.1,0.68,0.37
2014Q4,2.57,0.32,2.19,1.17
2014Q3,2.31,0.65,4.74,2.52
2014Q2,1.77,0.46,3.42,1.89
