季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.22,-1.63,-7.08,-2.06
2020Q4,0.93,-1.06,-3.74,-1.01
2020Q3,1.48,-2.43,-9.52,-2.55
2020Q2,3.19,-2.9,-10.37,-3.15
2020Q1,6.62,0.49,1.82,0.53
2019Q4,6.27,0.79,3.02,0.74
2019Q3,5.72,0.12,0.47,0.11
2019Q2,5.63,0.39,1.27,0.3
2019Q1,8.02,1.83,5.8,1.72
2018Q4,6.73,-0.17,-0.35,-0.12
2018Q3,6.86,0.13,0.27,0.09
2018Q2,6.77,1.97,6.2,2.03
2018Q1,9.03,1.72,4.96,1.76
2017Q4,7.63,0.92,2.96,1.05
2017Q3,7.15,2.07,6.84,2.24
2017Q2,5.7,2.11,7.13,2.41
2017Q1,7.03,1.39,4.42,1.69
2016Q4,6.05,0.17,0.44,0.17
2016Q3,6.13,0.89,2.76,1.02
2016Q2,5.51,1.4,4.32,1.65
2016Q1,7.75,1.08,3.33,1.46
2015Q4,6.99,0.56,1.7,0.74
2015Q3,6.8,1.45,4.54,1.79
2015Q2,5.79,2.5,8.1,3.25
2015Q1,6.99,1.92,6.26,2.83
2014Q4,5.64,0.77,2.62,1.18
2014Q3,5.37,1.98,6.93,2.87
2014Q2,3.98,1.55,5.38,2.35
