季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.85,-0.43,-3.5,-2.08
2020Q4,1.14,-0.35,-2.75,-1.64
2020Q3,1.37,-0.34,-2.64,-1.61
2020Q2,1.61,-0.06,-0.45,-0.28
2020Q1,1.95,0.17,1.27,0.79
2019Q4,1.84,-0.01,-0.04,-0.02
2019Q3,1.84,0.21,1.54,0.94
2019Q2,1.7,0.26,1.95,1.18
2019Q1,1.86,0.19,1.41,0.86
2018Q4,1.73,0.2,1.51,0.94
2018Q3,1.59,0.09,0.68,0.42
2018Q2,1.52,0.32,2.42,1.43
2018Q1,1.51,0.09,0.72,0.42
2017Q4,1.45,0.1,0.8,0.45
2017Q3,1.38,0.08,0.61,0.34
2017Q2,1.33,0.2,1.57,0.89
2017Q1,1.74,0.01,0.1,0.06
2016Q4,1.73,0.2,1.55,0.9
2016Q3,1.59,0.13,0.99,0.57
2016Q2,1.5,0.27,2.08,1.22
2016Q1,1.86,0.43,3.24,1.98
2015Q4,1.57,0.3,2.33,1.42
2015Q3,1.36,0.44,3.52,2.08
2015Q2,1.06,0.31,2.48,1.44
2015Q1,1.19,0.21,1.75,0.99
2014Q4,1.05,0.2,1.65,0.9
2014Q3,0.93,0.23,1.94,1.02
2014Q2,0.79,0.18,1.53,0.8
