季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.54,-0.3,-2.85,-1.43
2020Q4,0.72,0.01,0.05,0.02
2020Q3,0.71,-0.11,-1.05,-0.57
2020Q2,0.78,0.07,0.74,0.44
2020Q1,0.73,-0.13,-1.18,-0.74
2019Q4,0.81,0.05,0.5,0.32
2019Q3,0.78,0.12,1.08,0.69
2019Q2,0.71,0.07,0.65,0.41
2019Q1,0.73,0.01,0.11,0.07
2018Q4,0.72,0.19,2.42,1.55
2018Q3,0.59,0.01,0.14,0.09
2018Q2,0.59,0.01,0.11,0.08
2018Q1,0.94,-0.2,-1.84,-1.23
2017Q4,1.07,0.09,0.75,0.5
2017Q3,1.01,0.16,1.52,0.96
2017Q2,0.9,0.25,2.3,1.42
2017Q1,1.43,0.2,1.78,1.13
2016Q4,1.29,0.44,3.88,2.44
2016Q3,0.98,0.14,1.28,0.77
2016Q2,0.88,0.34,2.9,1.68
2016Q1,1.49,0.2,1.64,0.94
2015Q4,1.35,0.38,3.18,1.73
2015Q3,1.07,0.56,4.87,2.54
2015Q2,0.66,0.52,4.58,2.37
2015Q1,0.86,0.11,0.95,0.49
2014Q4,0.78,0.15,1.31,0.66
2014Q3,0.68,0.37,3.43,1.64
2014Q2,0.41,0.5,4.85,2.22
