季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,182.5,1.45,2.07,1.18
2020Q4,177.3,4.31,5.96,3.62
2020Q3,163.2,1.72,2.55,1.56
2020Q2,157.4,1.58,2.37,1.5
2020Q1,157.3,1.12,1.65,1.07
2019Q4,153.6,5.25,8.01,5.0
2019Q3,137.1,3.66,6.09,3.79
2019Q2,125.6,0.77,1.26,0.84
2019Q1,131.0,0.37,0.59,0.41
2018Q4,129.9,4.06,6.81,4.64
2018Q3,117.3,3.22,5.8,3.91
2018Q2,107.4,0.47,0.83,0.58
2018Q1,121.4,0.8,1.36,0.87
2017Q4,118.7,4.53,7.91,4.78
2017Q3,105.0,3.48,6.61,4.33
2017Q2,94.34,1.21,2.33,1.65
2017Q1,97.88,0.83,1.55,1.08
2016Q4,95.43,3.8,6.96,4.36
2016Q3,85.22,2.71,5.37,3.23
2016Q2,77.97,0.41,0.76,0.5
2016Q1,83.28,1.63,2.88,2.01
2015Q4,79.06,3.1,5.38,3.59
2015Q3,71.2,3.34,6.94,4.25
2015Q2,62.21,1.5,3.31,1.8
2015Q1,64.04,3.28,7.53,3.58
2014Q4,56.93,4.15,10.65,4.72
2014Q3,47.76,1.62,4.48,2.04
2014Q2,44.16,0.12,0.29,0.14
