年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,28.83,17.08,28.34,18.65,11.5
2019,18.25,8.03,15.94,9.12,6.43
2018,16.94,11.05,24.97,13.57,7.99
2017,11.31,5.43,14.52,8.43,4.9
2016,9.29,6.56,16.76,10.82,5.0
2015,7.25,6.45,16.17,10.7,5.0
2014,6.44,6.61,17.94,11.67,5.2
2013,5.2,5.42,15.78,10.52,4.88
