年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.33,1.84,4.61,4.39,1.0
2019,5.03,1.9,4.74,4.54,1.01
2018,4.7,1.42,3.55,3.35,0.99
2017,4.91,3.56,8.78,8.26,2.0
2016,4.35,2.88,6.99,6.6,2.0
2015,4.18,3.49,9.07,8.7,2.0
2014,3.5,5.74,19.11,17.01,1.38
2013,2.08,3.81,16.4,15.19,1.0
