季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,17.68,1.7,2.65,1.84
2020Q4,18.26,1.24,1.0,0.71
2020Q3,17.14,1.35,2.11,1.45
2020Q2,15.9,-0.3,-0.9,-0.61
2020Q1,16.18,0.8,1.26,0.88
2019Q4,18.33,0.86,0.79,0.54
2019Q3,17.63,0.94,1.52,0.94
2019Q2,16.83,1.13,2.21,1.36
2019Q1,19.65,1.34,2.79,1.8
2018Q4,18.77,1.65,3.61,2.47
2018Q3,17.18,1.99,3.95,2.74
2018Q2,15.69,1.8,3.42,2.47
2018Q1,17.34,1.63,3.25,2.4
2017Q4,16.11,1.99,4.36,3.22
2017Q3,14.65,1.88,4.42,3.21
2017Q2,13.24,2.02,4.72,3.45
2017Q1,15.47,1.21,2.63,2.03
2016Q4,14.56,2.3,4.76,3.68
2016Q3,12.88,1.15,2.69,2.0
2016Q2,12.02,2.12,5.13,3.95
2016Q1,15.3,1.93,4.62,3.8
2015Q4,13.85,1.96,4.91,3.89
2015Q3,12.41,2.36,6.31,4.65
2015Q2,10.64,1.94,5.1,3.91
2015Q1,13.67,1.88,4.75,3.9
2014Q4,12.27,2.05,5.44,4.33
2014Q3,10.76,1.91,5.28,3.9
2014Q2,9.34,1.88,4.84,3.62
