季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.18,0.25,1.75,0.54
2020Q4,5.24,-0.21,-1.72,-0.54
2020Q3,5.82,0.1,0.61,0.19
2020Q2,5.43,-0.6,-3.49,-1.12
2020Q1,11.64,0.17,1.0,0.33
2019Q4,11.0,0.41,2.64,0.89
2019Q3,9.6,0.39,2.53,0.8
2019Q2,8.32,0.55,3.79,1.14
2019Q1,8.32,0.31,1.99,0.62
2018Q4,7.3,0.16,1.42,0.45
2018Q3,6.63,0.15,1.14,0.37
2018Q2,6.14,0.38,2.45,0.87
2018Q1,8.2,-0.09,-0.15,-0.06
2017Q4,8.45,0.32,1.88,0.78
2017Q3,7.56,0.32,2.19,0.87
2017Q2,6.53,0.25,1.85,0.73
2017Q1,8.58,0.34,2.35,1.04
2016Q4,7.6,0.5,3.05,1.45
2016Q3,6.51,0.32,2.21,1.13
2016Q2,5.63,0.26,1.75,0.87
2016Q1,9.85,0.4,2.48,1.18
2015Q4,8.89,0.45,2.59,1.23
2015Q3,8.15,0.39,2.6,1.28
2015Q2,7.25,0.32,2.74,1.37
2015Q1,9.81,0.28,2.11,1.03
2014Q4,9.21,3.96,26.41,11.96
2014Q3,0.77,0.03,0.3,0.13
2014Q2,0.7,0.12,1.02,0.48
