季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.21,0.32,0.9,0.68
2020Q4,4.1,0.4,1.15,0.88
2020Q3,3.95,0.68,1.95,1.51
2020Q2,3.71,0.29,0.82,0.66
2020Q1,4.68,0.64,1.74,1.37
2019Q4,4.45,0.25,0.7,0.53
2019Q3,4.37,0.95,2.67,2.02
2019Q2,4.03,0.96,2.66,2.03
2019Q1,4.76,0.93,2.52,2.05
2018Q4,4.43,0.77,2.14,1.71
2018Q3,4.16,0.92,2.6,1.97
2018Q2,3.83,0.78,2.15,1.66
2018Q1,4.81,0.55,1.68,1.17
2017Q4,4.61,0.33,1.08,0.66
2017Q3,4.5,0.92,3.06,1.92
2017Q2,4.21,1.28,4.14,2.71
2017Q1,5.08,0.95,2.98,2.04
2016Q4,4.77,1.57,5.12,3.32
2016Q3,4.27,1.42,4.87,2.98
2016Q2,3.82,1.36,4.51,2.89
2016Q1,4.98,1.31,4.16,2.81
2015Q4,4.57,1.36,4.52,2.95
2015Q3,4.14,2.02,7.14,4.38
2015Q2,3.5,1.43,4.98,3.1
2015Q1,4.32,1.42,4.85,3.09
2014Q4,3.87,1.58,5.68,3.04
2014Q3,3.41,1.27,5.56,2.4
2014Q2,3.06,1.27,5.62,2.42
