季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.94,0.17,1.16,0.56
2020Q4,3.79,0.08,0.52,0.25
2020Q3,3.74,0.35,2.41,1.14
2020Q2,3.2,0.41,2.59,1.23
2020Q1,3.33,-0.04,-0.1,-0.05
2019Q4,3.39,-0.12,-0.47,-0.22
2019Q3,3.7,0.36,2.33,1.14
2019Q2,3.17,0.2,1.1,0.55
2019Q1,3.31,0.31,1.84,0.96
2018Q4,2.86,0.02,0.24,0.15
2018Q3,2.86,0.3,2.01,1.48
2018Q2,2.51,0.11,0.73,0.57
2018Q1,3.22,0.03,0.19,0.15
2017Q4,1.89,-0.15,-0.99,-0.75
2017Q3,2.11,0.41,2.62,1.98
2017Q2,1.5,0.4,2.65,2.03
2017Q1,1.35,0.19,1.27,0.97
2016Q4,1.06,-0.05,-0.31,-0.23
2016Q3,1.11,0.26,1.77,1.3
2016Q2,0.72,0.22,1.5,1.11
2016Q1,1.6,0.14,0.95,0.71
2015Q4,1.39,0.29,2.2,1.64
2015Q3,0.92,0.14,1.05,0.8
2015Q2,0.68,0.29,2.24,1.72
2015Q1,-0.43,0.09,0.73,0.58
2014Q4,-0.6,-0.33,-2.64,-2.16
2014Q3,-0.049,-0.04,-0.3,-0.24
2014Q2,0.019,-0.07,-0.51,-0.41
