年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,12.44,2.97,11.2,5.05,2.0
2019,12.34,3.03,10.26,3.88,2.85
2018,12.32,4.51,15.13,4.03,4.0
2017,8.52,-1.12,-4.5,-0.4,2.0
2016,11.95,4.04,13.65,3.57,3.0
2015,10.23,6.04,21.79,5.6,2.0
2014,9.17,5.25,19.49,5.71,5.0
2013,11.47,8.08,30.64,10.57,8.0
