季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,34.11,1.92,3.7,1.79
2020Q4,32.45,2.65,5.38,2.72
2020Q3,30.19,2.74,5.98,3.0
2020Q2,27.83,2.63,5.74,3.13
2020Q1,29.76,1.04,2.22,1.28
2019Q4,28.86,1.32,2.84,1.59
2019Q3,27.7,2.47,5.47,2.99
2019Q2,25.97,2.71,5.94,3.34
2019Q1,27.69,1.63,3.57,2.05
2018Q4,26.29,2.3,5.34,2.9
2018Q3,24.3,2.04,4.94,2.61
2018Q2,22.55,2.18,5.23,2.91
2018Q1,24.08,0.38,0.9,0.51
2017Q4,23.34,1.36,3.33,1.77
2017Q3,22.19,2.08,5.33,2.66
2017Q2,20.39,1.05,2.58,1.4
2017Q1,25.96,1.3,2.96,1.72
2016Q4,24.84,3.23,7.63,4.24
2016Q3,22.1,1.94,4.79,2.62
2016Q2,20.42,3.26,7.87,4.51
2016Q1,22.36,2.52,6.05,3.53
2015Q4,20.18,2.51,6.34,3.58
2015Q3,18.0,2.56,6.9,3.88
2015Q2,15.79,1.18,3.21,1.8
2015Q1,18.22,1.52,4.03,2.31
2014Q4,16.91,1.5,4.17,2.36
2014Q3,15.65,1.88,5.57,2.96
2014Q2,14.02,1.99,5.96,3.16
