季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.46,2.94,14.19,8.72
2020Q4,2.47,2.26,10.56,7.4
2020Q3,1.8,1.95,10.1,6.79
2020Q2,1.22,2.04,11.74,7.84
2020Q1,0.62,0.82,4.88,3.68
2019Q4,0.87,0.63,3.75,2.96
2019Q3,0.69,0.43,2.63,1.99
2019Q2,0.57,0.55,3.26,2.54
2019Q1,0.82,0.31,1.77,1.46
2018Q4,0.73,0.51,2.98,2.46
2018Q3,0.59,0.24,1.45,1.14
2018Q2,0.52,0.59,3.46,2.75
2018Q1,0.79,0.24,1.31,1.09
2017Q4,0.72,0.36,2.01,1.62
2017Q3,0.62,0.59,3.55,2.73
2017Q2,0.45,0.53,3.21,2.53
2017Q1,0.76,0.18,0.99,0.83
2016Q4,0.71,0.5,2.93,2.46
2016Q3,0.57,0.52,3.17,2.55
2016Q2,0.43,0.48,2.79,2.28
2016Q1,0.88,0.34,1.91,1.58
2015Q4,0.79,0.45,2.46,1.95
2015Q3,0.67,0.88,5.26,4.08
2015Q2,0.43,0.73,4.48,3.49
2015Q1,0.64,0.45,2.91,2.36
2014Q4,0.53,0.43,2.81,2.27
2014Q3,0.43,0.7,4.76,3.84
2014Q2,0.26,0.51,3.55,2.9
