年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.85,6.2,22.52,17.89,4.68
2019,5.01,4.81,17.01,13.7,3.35
2018,4.82,4.62,17.01,13.6,4.3
2017,4.34,4.61,16.33,13.21,3.1
2016,3.88,3.95,14.4,12.19,2.57
2015,2.79,-0.83,-3.57,-3.15,0.0
2014,3.25,0.18,0.68,0.6,0.5
2013,3.7,0.95,3.24,2.8,1.5
