季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.17,0.84,2.34,0.47
2020Q4,2.9,1.06,3.04,0.61
2020Q3,2.57,0.24,0.55,0.11
2020Q2,2.49,0.55,1.41,0.3
2020Q1,3.46,1.69,4.72,1.05
2019Q4,3.01,1.3,4.02,0.84
2019Q3,2.63,1.06,3.4,0.72
2019Q2,2.31,1.14,3.65,0.82
2019Q1,2.79,1.2,3.87,1.0
2018Q4,2.43,1.47,4.63,1.38
2018Q3,2.03,0.69,2.22,0.66
2018Q2,1.84,0.75,2.33,0.74
2018Q1,2.36,1.09,3.41,1.1
2017Q4,2.05,1.17,3.7,1.16
2017Q3,1.73,0.93,3.09,0.96
2017Q2,1.47,0.5,1.64,0.5
2017Q1,2.23,0.71,2.3,0.69
2016Q4,2.05,1.01,3.93,1.23
2016Q3,1.8,0.89,3.54,1.19
2016Q2,1.58,1.02,3.88,1.41
2016Q1,2.33,1.12,4.09,1.6
2015Q4,2.05,1.19,4.59,1.76
2015Q3,1.75,1.17,4.67,1.72
2015Q2,1.45,1.1,4.33,1.62
2015Q1,1.98,1.37,5.25,2.03
2014Q4,1.64,1.26,4.91,1.84
2014Q3,1.34,0.91,3.88,1.36
2014Q2,1.11,0.76,3.7,1.17
