季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-2.09,-0.39,-5.77,-4.59
2020Q4,-1.91,-1.12,-16.37,-13.29
2020Q3,-1.4,-1.69,-23.09,-18.68
2020Q2,-0.63,-0.37,-4.77,-3.63
2020Q1,-4.37,-1.0,-10.54,-6.06
2019Q4,-3.91,-4.09,-30.94,-16.5
2019Q3,-1.87,-0.28,-1.76,-0.99
2019Q2,-1.75,-1.44,-8.57,-4.89
2019Q1,-2.86,-2.38,-13.26,-7.42
2018Q4,-1.77,-1.09,-5.66,-2.98
2018Q3,-1.28,-0.21,-1.04,-0.51
2018Q2,-1.18,-0.17,-0.82,-0.36
2018Q1,-1.1,-0.99,-4.39,-1.85
2017Q4,-0.51,-1.17,-4.95,-2.1
2017Q3,0.03,-0.34,-1.37,-0.58
2017Q2,0.18,-1.16,-4.51,-2.09
2017Q1,1.2,-0.94,-3.55,-1.79
2016Q4,1.65,1.28,4.93,2.41
2016Q3,1.04,0.54,2.18,1.05
2016Q2,0.78,0.16,0.68,0.36
2016Q1,0.71,1.05,4.8,2.67
2015Q4,0.19,-0.92,-4.73,-2.16
2015Q3,0.67,1.65,7.83,3.26
2015Q2,-0.18,-0.28,-1.19,-0.52
2015Q1,0.3,-0.16,-0.67,-0.32
2014Q4,0.5,-1.54,-6.87,-4.37
2014Q3,1.57,0.45,1.75,1.53
2014Q2,1.27,-0.27,-1.08,-0.97
