季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.65,0.4,3.05,0.95
2020Q4,1.44,0.03,0.56,0.17
2020Q3,1.42,0.08,1.3,0.4
2020Q2,1.38,0.16,1.41,0.45
2020Q1,1.52,0.0,0.8,0.26
2019Q4,1.52,0.14,1.18,0.36
2019Q3,1.54,0.38,2.11,0.66
2019Q2,1.34,0.33,2.66,0.85
2019Q1,1.52,0.5,3.24,1.06
2018Q4,1.21,0.36,2.88,0.96
2018Q3,1.03,0.26,1.99,0.66
2018Q2,0.89,0.44,3.36,1.13
2018Q1,0.74,0.04,0.48,0.17
2017Q4,0.73,0.02,0.57,0.2
2017Q3,0.71,0.41,2.79,0.98
2017Q2,0.5,0.44,3.02,1.03
2017Q1,0.27,-0.05,-0.52,-0.2
2016Q4,0.24,0.21,6.49,2.83
2016Q3,0.14,-0.1,-1.03,-0.46
2016Q2,0.19,0.22,1.5,0.66
2016Q1,0.078,-0.21,-1.98,-0.87
2015Q4,0.23,0.04,-0.56,-0.25
2015Q3,0.23,-0.28,-1.76,-0.83
2015Q2,0.42,-0.13,-0.63,-0.31
2015Q1,0.54,0.59,3.52,1.76
2014Q4,0.28,0.03,0.78,0.39
2014Q3,0.27,-0.01,0.8,0.35
2014Q2,0.27,-0.14,-0.4,-0.15
