季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.37,0.16,1.09,0.62
2020Q4,1.32,0.45,3.18,1.79
2020Q3,1.18,0.2,1.48,0.83
2020Q2,1.12,0.28,1.96,1.1
2020Q1,1.29,0.01,0.07,0.04
2019Q4,1.29,0.3,2.08,1.16
2019Q3,1.2,0.05,0.32,0.17
2019Q2,1.18,0.37,2.55,1.38
2019Q1,1.33,0.28,1.95,1.1
2018Q4,1.22,0.49,3.47,2.01
2018Q3,1.05,-0.13,-0.96,-0.55
2018Q2,1.09,0.14,1.01,0.59
2018Q1,1.32,0.45,3.13,1.83
2017Q4,1.18,0.66,4.66,2.73
2017Q3,0.99,0.0,-0.01,-0.01
2017Q2,0.99,0.2,1.42,0.83
2017Q1,1.2,0.18,1.28,0.77
2016Q4,1.15,0.33,2.35,1.37
2016Q3,1.05,0.22,1.58,0.9
2016Q2,0.98,0.14,0.97,0.57
2016Q1,1.19,0.34,2.35,1.42
2015Q4,1.09,0.34,2.38,1.43
2015Q3,1.01,0.27,1.92,1.13
2015Q2,0.93,0.09,0.63,0.38
2015Q1,1.16,0.26,1.81,1.13
2014Q4,1.08,0.51,3.67,2.27
2014Q3,0.85,0.13,0.94,0.57
2014Q2,0.81,0.1,0.72,0.45
