季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.07,0.69,3.67,3.13
2020Q4,4.69,0.6,3.27,2.86
2020Q3,4.37,0.56,3.19,2.61
2020Q2,4.06,0.2,1.08,0.88
2020Q1,5.11,0.72,3.81,3.3
2019Q4,4.71,0.3,1.62,1.39
2019Q3,4.55,0.58,3.23,2.61
2019Q2,4.23,0.76,4.06,3.29
2019Q1,5.25,0.71,3.68,3.15
2018Q4,4.86,0.75,4.06,3.46
2018Q3,4.44,0.66,3.7,2.97
2018Q2,4.08,1.09,6.0,4.83
2018Q1,4.8,0.69,3.73,3.16
2017Q4,4.42,0.65,3.65,3.1
2017Q3,4.07,0.67,3.93,3.16
2017Q2,3.7,0.79,4.52,3.62
2017Q1,4.59,0.38,2.11,1.8
2016Q4,4.38,1.03,5.89,4.95
2016Q3,3.85,0.41,2.44,1.92
2016Q2,3.63,0.93,5.41,4.3
2016Q1,4.38,0.63,3.55,3.01
2015Q4,4.03,0.86,5.08,4.27
2015Q3,3.57,0.85,5.27,4.21
2015Q2,3.11,0.77,4.78,3.83
2015Q1,3.67,0.48,2.92,2.43
2014Q4,3.41,0.68,4.27,3.53
2014Q3,3.05,0.5,3.27,2.55
2014Q2,2.78,0.55,3.52,2.72
