季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.74,0.0,0.01,0.01
2020Q4,0.74,-0.08,-0.55,-0.46
2020Q3,0.79,0.02,0.12,0.1
2020Q2,0.78,0.29,1.86,1.58
2020Q1,0.63,0.01,0.08,0.06
2019Q4,0.62,-0.02,-0.15,-0.13
2019Q3,0.63,0.18,1.13,0.95
2019Q2,0.51,0.29,1.78,1.49
2019Q1,0.64,0.34,2.02,1.79
2018Q4,0.4,0.06,0.35,0.31
2018Q3,0.36,0.11,0.67,0.6
2018Q2,0.28,0.34,2.07,1.85
2018Q1,-2.64,0.21,1.43,1.2
2017Q4,-2.78,-1.07,-6.81,-4.7
2017Q3,-2.26,-3.71,-22.0,-14.3
2017Q2,-0.43,0.71,3.86,2.28
2017Q1,-1.08,-1.35,-7.15,-4.23
2016Q4,-0.41,-2.02,-9.52,-5.97
2016Q3,0.61,-0.36,-1.71,-0.98
2016Q2,0.77,0.58,2.28,1.31
2016Q1,1.89,-0.09,-0.34,-0.2
2015Q4,1.93,0.74,2.72,1.63
2015Q3,1.65,1.67,6.57,3.73
2015Q2,1.02,0.99,3.99,2.43
2015Q1,1.77,0.76,3.2,2.03
2014Q4,1.55,1.47,8.47,4.53
2014Q3,1.14,1.24,9.53,4.69
2014Q2,0.75,0.87,5.73,2.89
