季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,160.2,1.12,4.57,2.13
2020Q4,147.8,1.0,4.29,1.98
2020Q3,138.1,0.83,3.58,1.68
2020Q2,129.0,0.72,3.2,1.52
2020Q1,134.2,0.81,3.47,1.69
2019Q4,125.3,0.7,3.03,1.47
2019Q3,116.3,0.63,3.16,1.53
2019Q2,109.4,0.36,1.65,0.84
2019Q1,117.6,0.4,1.75,0.84
2018Q4,113.2,0.32,1.32,0.6
2018Q3,111.9,0.66,3.03,1.3
2018Q2,104.6,0.63,2.93,1.27
2018Q1,105.4,1.77,10.33,4.07
2017Q4,85.43,0.39,1.75,0.84
2017Q3,80.3,0.28,1.3,0.67
2017Q2,77.24,0.31,1.55,0.77
2017Q1,79.39,0.32,1.74,0.85
2016Q4,75.8,0.23,1.18,0.6
2016Q3,75.25,0.35,1.84,0.87
2016Q2,71.39,0.41,1.76,0.85
2016Q1,73.5,0.18,0.49,0.35
2015Q4,71.5,0.06,-0.28,0.11
2015Q3,72.23,0.22,0.59,0.36
2015Q2,69.82,0.16,0.66,0.4
