季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,23.99,0.75,2.91,1.68
2020Q4,22.58,0.81,3.2,1.82
2020Q3,21.11,0.71,2.98,1.63
2020Q2,19.78,0.76,3.09,1.77
2020Q1,23.55,0.31,1.18,0.72
2019Q4,22.98,0.6,2.33,1.4
2019Q3,21.83,0.95,3.73,2.15
2019Q2,20.06,0.96,3.65,2.12
2019Q1,22.95,0.55,2.06,1.24
2018Q4,21.91,0.78,3.01,1.76
2018Q3,20.39,0.72,2.87,1.61
2018Q2,19.0,1.11,4.23,2.44
2018Q1,21.05,0.2,0.75,0.46
2017Q4,20.56,0.43,1.61,0.98
2017Q3,19.78,0.98,3.78,2.23
2017Q2,17.95,0.88,3.29,2.02
2017Q1,23.8,0.14,0.49,0.31
2016Q4,23.54,1.26,4.45,2.71
2016Q3,21.34,1.11,4.04,2.41
2016Q2,19.35,1.25,4.39,2.7
2016Q1,22.66,0.48,1.61,1.04
2015Q4,21.81,0.83,2.87,1.83
2015Q3,20.35,1.55,5.54,3.4
2015Q2,17.57,0.55,1.92,1.22
2015Q1,22.11,0.45,1.52,1.0
2014Q4,21.31,0.51,1.71,1.08
2014Q3,20.41,1.3,4.63,2.8
2014Q2,18.13,0.7,2.46,1.53
