年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-4.84,-3.11,-33.71,-10.09,0.0
2019,2.22,0.15,1.35,0.97,0.0
2018,1.31,0.3,2.86,1.23,0.0
2017,-0.59,-2.39,-20.99,-4.94,0.0
2016,5.36,0.09,0.64,-0.99,0.25
2015,5.77,0.54,4.17,1.51,0.3
2014,4.97,0.65,5.15,1.86,0.3
2013,3.82,-0.15,-0.98,-0.03,0.1
