年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,13.96,-0.63,-3.37,-1.83,0.0
2019,16.97,2.26,11.44,7.68,0.48
2018,15.09,2.07,10.58,6.89,0.36
2017,13.44,1.47,7.58,5.05,0.4
2016,14.78,6.26,30.41,19.83,0.6
2015,10.45,6.65,35.27,23.24,0.6
2014,6.31,3.51,20.38,13.59,0.6
