季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1147.0,1.02,2.24,1.3
2020Q4,1116.0,1.4,3.44,1.93
2020Q3,1088.0,1.57,3.77,2.06
2020Q2,1038.0,1.49,3.51,1.9
2020Q1,1093.0,0.24,0.67,0.38
2019Q4,1086.0,1.27,3.17,1.81
2019Q3,1039.0,1.38,3.35,1.88
2019Q2,995.1,1.98,4.64,2.62
2019Q1,1027.0,0.93,2.34,1.35
2018Q4,999.2,0.58,1.88,1.07
2018Q3,1012.0,0.98,2.64,1.54
2018Q2,981.0,1.38,3.54,2.11
2018Q1,978.1,0.6,1.64,0.97
2017Q4,942.0,0.54,1.61,0.95
2017Q3,923.4,0.61,1.59,0.9
2017Q2,904.1,0.51,1.41,0.79
2017Q1,918.3,0.08,0.1,0.06
2016Q4,916.0,0.51,1.42,0.83
2016Q3,901.9,0.3,0.84,0.48
2016Q2,892.4,0.38,0.93,0.53
2016Q1,917.5,0.06,0.13,0.07
2015Q4,915.5,0.14,0.33,0.19
2015Q3,919.0,0.02,-0.11,-0.06
2015Q2,918.4,0.94,1.86,1.06
2015Q1,963.5,0.47,0.94,0.54
2014Q4,948.6,0.69,1.7,0.98
2014Q3,927.7,0.64,1.57,0.89
2014Q2,907.5,1.21,2.78,1.61
