季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,8.13,0.68,1.92,1.03
2020Q4,9.52,2.02,5.67,3.07
2020Q3,8.16,1.78,5.26,2.61
2020Q2,7.1,0.49,1.54,0.7
2020Q1,6.8,-0.27,-0.79,-0.38
2019Q4,8.75,-0.47,-1.29,-0.7
2019Q3,9.01,1.59,4.45,2.29
2019Q2,8.06,3.21,9.24,4.58
2019Q1,7.93,1.76,5.2,2.62
2018Q4,6.56,1.47,4.65,2.23
2018Q3,5.64,1.91,6.32,2.94
2018Q2,4.47,1.33,4.47,2.12
2018Q1,4.88,0.05,0.16,0.08
2017Q4,4.86,1.74,5.98,2.63
2017Q3,3.77,0.58,2.08,0.81
2017Q2,3.42,1.84,6.45,2.58
2017Q1,3.82,-1.41,-4.7,-2.09
2016Q4,4.69,3.55,12.18,5.71
2016Q3,2.54,1.48,5.55,2.71
2016Q2,1.64,-0.45,-1.64,-0.98
2016Q1,2.83,-0.51,-1.77,-1.23
2015Q4,3.15,1.19,4.15,2.93
2015Q3,2.41,1.32,4.8,3.34
2015Q2,1.6,0.73,2.73,1.9
2015Q1,1.16,-0.18,-0.68,-0.47
2014Q4,1.27,2.5,9.8,6.4
2014Q3,-0.26,0.98,4.12,2.45
2014Q2,-0.86,-0.32,-1.35,-0.79
