年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.27,0.91,6.72,4.73,0.2
2019,4.7,6.77,50.15,28.36,0.2
2018,1.44,1.84,17.45,8.76,0.0
2017,0.18,0.38,1.89,1.11,0.0
2016,-1.36,-2.9,-28.58,-16.97,0.0
2015,0.01,3.87,46.32,25.52,0.0
2014,-3.63,-0.82,-11.54,-5.65,0.0
2013,-3.28,-0.62,-6.57,-3.77,0.0
