季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,24.0,0.6,3.67,1.77
2020Q4,26.94,0.29,1.72,0.89
2020Q3,27.56,0.51,3.05,1.53
2020Q2,25.41,0.85,5.12,2.45
2020Q1,21.83,0.05,0.35,0.2
2019Q4,27.09,0.41,2.44,1.23
2019Q3,25.45,0.24,1.49,0.78
2019Q2,24.43,0.48,2.92,1.46
2019Q1,27.88,0.48,2.82,1.41
2018Q4,26.38,0.34,2.1,1.03
2018Q3,24.71,0.29,1.81,0.92
2018Q2,23.5,0.76,4.72,2.19
2018Q1,24.54,0.35,2.19,1.05
2017Q4,23.03,0.23,1.44,0.67
2017Q3,22.56,0.41,2.57,1.11
2017Q2,20.95,0.51,3.23,1.38
2017Q1,22.66,0.38,2.33,1.03
2016Q4,21.3,0.47,3.01,1.22
2016Q3,19.19,0.26,1.65,0.7
2016Q2,18.31,0.41,2.68,1.06
2016Q1,18.96,0.46,2.99,1.2
2015Q4,17.36,0.58,3.81,1.43
2015Q3,15.89,0.05,0.37,0.18
2015Q2,15.72,0.35,2.29,0.86
