季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,15.72,0.81,4.15,2.08
2020Q4,14.64,0.62,3.54,1.76
2020Q3,13.84,0.6,3.47,1.69
2020Q2,13.03,0.18,1.31,0.63
2020Q1,13.46,0.18,0.93,0.44
2019Q4,13.22,0.43,2.61,1.24
2019Q3,12.67,0.36,2.04,0.97
2019Q2,12.19,0.16,1.43,0.67
2019Q1,12.65,0.29,1.55,0.71
2018Q4,12.26,0.38,2.11,0.96
2018Q3,11.74,0.48,2.59,1.16
2018Q2,11.1,0.74,3.59,1.62
2018Q1,11.18,0.6,3.45,1.63
2017Q4,10.38,0.74,4.52,2.18
2017Q3,9.42,0.35,2.38,1.15
2017Q2,8.94,0.39,2.62,1.27
2017Q1,10.99,0.9,4.61,2.24
2016Q4,9.99,0.79,4.63,2.29
2016Q3,9.13,0.74,4.29,2.19
2016Q2,8.71,0.53,2.84,1.48
2016Q1,8.79,0.69,3.88,2.06
2015Q4,8.02,0.64,3.63,1.93
2015Q3,7.3,0.47,2.26,1.18
2015Q2,6.78,0.18,1.11,0.56
2015Q1,7.8,0.58,3.2,1.58
2014Q4,7.21,0.68,3.91,1.85
2014Q3,6.52,0.57,3.46,1.58
2014Q2,5.94,0.43,2.95,1.41
