年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,6.38,9.55,36.84,18.29,7.0
2019,5.56,10.22,40.59,21.54,9.0
2018,5.7,8.86,37.2,19.24,6.0
2017,4.93,6.81,27.19,13.2,5.0
2016,3.86,6.57,26.34,13.45,5.0
2015,2.98,5.31,24.04,13.0,4.5
2014,2.15,5.43,24.27,13.42,2.0
2013,1.3,4.25,22.34,12.13,1.8
